question_id,area,standard,question_type,question,reference_answer,generator_model,fk_grade
HS-LS2-077,HS-LS2,HS-LS2-4,recall,What is the 10% rule in energy transfer between trophic levels?,The 10% rule states that only about 10% of the energy stored at one trophic level is transferred to the next trophic level; the remaining 90% is lost as heat or used for the organism's own metabolic processes.,claude-4.6-sonnet-thinking,6.94
HS-LS2-078,HS-LS2,HS-LS2-5,recall,What is the term for the process by which decomposers break down dead organic matter and release carbon dioxide back into the atmosphere?,"The process is called decomposition. During decomposition, bacteria and fungi break down dead organisms, releasing carbon stored in organic molecules as CO₂ through cellular respiration.",claude-4.6-sonnet-thinking,11.85
HS-LS2-079,HS-LS2,HS-LS2-8,recall,"What is a 'selfish herd,' as the term is used in animal behavior science?","A selfish herd is a grouping in which each individual moves toward the center of the group to reduce its own risk of predation, using other group members as a shield. This concept was introduced by biologist W.D. Hamilton.",claude-4.6-sonnet-thinking,5.88
HS-LS2-080,HS-LS2,HS-LS2-2,conceptual,Why does a decrease in the population of a top predator often lead to an increase in plant-eating animals and a decrease in plant biomass?,"When top predator numbers fall, the prey populations they normally control (herbivores) grow unchecked because predation pressure is reduced. The larger herbivore population then consumes more plants than can be replaced, causing plant biomass to decline—a cascading effect known as a trophic cascade.",claude-4.6-sonnet-thinking,12.57
HS-LS2-081,HS-LS2,HS-LS2-2,conceptual,How does an increase in nutrient runoff (such as nitrogen and phosphorus) into a lake affect the populations of organisms living there?,"Excess nutrients cause rapid algae growth (algal bloom), which blocks sunlight for underwater plants and, when the algae die and decompose, depletes dissolved oxygen in the water. This oxygen depletion (hypoxia) causes fish and other aquatic animals to die off, dramatically reducing population sizes and biodiversity in the lake.",claude-4.6-sonnet-thinking,13.91
HS-LS2-082,HS-LS2,HS-LS2-3,conceptual,How does decomposition by bacteria and fungi help cycle matter back through an ecosystem?,"Decomposers break down dead organic matter, converting complex molecules like proteins and carbohydrates into simpler inorganic compounds such as carbon dioxide, water, and mineral nutrients. These released nutrients re-enter the soil and atmosphere, where they can be taken up again by producers, keeping matter cycling through the ecosystem.",claude-4.6-sonnet-thinking,12.63
HS-LS2-083,HS-LS2,HS-LS2-3,conceptual,"Why is energy lost at each step in a food chain, even though matter is conserved?","At each trophic level, organisms use much of the chemical energy from food for their own cellular respiration, releasing it as heat, which cannot be recaptured by the next consumer. Matter (atoms) is conserved because it is either incorporated into the organism's body or excreted and recycled, but energy flows in one direction and is progressively dissipated as heat.",claude-4.6-sonnet-thinking,6.14
HS-LS2-084,HS-LS2,HS-LS2-8,conceptual,How does schooling behavior in fish help individual fish survive predator attacks?,"When fish swim together in a large, coordinated school, it confuses predators by making it difficult to single out and target one individual, a phenomenon called the 'confusion effect.' This group behavior reduces any single fish's chance of being caught, greatly improving individual survival compared to swimming alone.",claude-4.6-sonnet-thinking,11.71
HS-LS3-082,HS-LS3,HS-LS3-1,recall,"What type of cells are called gametes, and how many chromosomes do human gametes contain?","Gametes are reproductive cells (sperm and egg cells). Human gametes contain 23 chromosomes, which is half the number found in regular body cells.",claude-4.6-sonnet-thinking,7.57
HS-LS3-083,HS-LS3,HS-LS3-1,recall,"What is the relationship between DNA, genes, and chromosomes?",DNA is the molecule that makes up chromosomes; a gene is a specific segment of DNA on a chromosome that encodes instructions for a particular trait.,claude-4.6-sonnet-thinking,10.21
HS-LS3-084,HS-LS3,HS-LS3-1,recall,What does the term 'homologous chromosomes' mean?,Homologous chromosomes are pairs of chromosomes that carry genes for the same traits at the same locations (loci); one chromosome in each pair is inherited from each parent.,claude-4.6-sonnet-thinking,7.37
HS-LS3-085,HS-LS3,HS-LS3-2,recall,What is the term for errors in DNA copying that can be passed to offspring if they occur in reproductive cells?,"These errors are called replication errors (or DNA replication errors). When they survive without being repaired, they become heritable mutations that can be passed from parent to offspring.",claude-4.6-sonnet-thinking,10.02
HS-LS3-086,HS-LS3,HS-LS3-3,recall,"What is a normal distribution, and why is it relevant to traits like human height in a population?","A normal distribution is a bell-shaped curve where most individuals cluster around the average value, with fewer individuals at the extremes. It is relevant to traits like height because these traits are influenced by many genes and environmental factors, causing them to vary continuously and follow this pattern.",claude-4.6-sonnet-thinking,9.79
HS-LS3-087,HS-LS3,HS-LS3-3,recall,What does 'phenotypic variation' mean in genetics?,"Phenotypic variation refers to the differences in observable traits (such as eye color, height, or blood type) that exist among individuals in a population. These differences arise from genetic differences, environmental influences, or a combination of both.",claude-4.6-sonnet-thinking,12.43
HS-LS3-088,HS-LS3,HS-LS3-3,recall,What does 'allele frequency' mean in the context of a population?,Allele frequency refers to how often a particular version of a gene (allele) appears in a population compared to all alleles for that gene. It is expressed as a proportion or percentage and helps describe the genetic variation present in a population.,claude-4.6-sonnet-thinking,9.08
HS-LS3-089,HS-LS3,HS-LS3-2,conceptual,Why does crossing over during meiosis increase genetic variation in offspring?,"During meiosis, homologous chromosomes exchange segments of DNA in a process called crossing over, which creates new combinations of alleles on each chromosome. Because these reshuffled chromosomes are passed on to offspring, the resulting gametes—and the individuals formed from them—carry genetic combinations that neither parent had, increasing variation in the population.",claude-4.6-sonnet-thinking,13.37
